origin,destination,count
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1029,1028,19
1030,1028,12
1030,1028,12
1030,1028,12
1030,1028,12
1030,1028,12
1030,1028,12
1030,1028,12
1030,1028,12
1030,1028,12
1030,1028,12
1030,1028,12
1030,1028,12
1030,1028,12
1030,1028,12
1031,1028,19
1031,1028,19
1031,1028,19
1031,1028,19
1031,1028,19
1031,1028,19
1031,1028,19
1031,1028,19
1031,1028,19
1031,1028,19
1031,1028,19
1031,1028,19
1031,1028,19
1031,1028,19
1031,1028,19
1031,1028,19
1031,1028,19
1031,1028,19
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1032,1028,15
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1033,1028,19
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1034,1028,15
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1035,1028,19
1036,1028,19
1036,1028,19
1036,1028,19
1036,1028,19
1036,1028,19
1036,1028,19
1036,1028,19
1036,1028,19
1036,1028,19
1036,1028,19
1036,1028,19
1036,1028,19
1036,1028,19
1036,1028,19
1036,1028,19
1036,1028,19
1036,1028,19
1036,1028,19
1036,1028,19
1037,1028,20
1037,1028,20
1037,1028,20
1037,1028,20
1037,1028,20
1037,1028,20
1037,1028,20
1037,1028,20
1038,1028,19
1038,1028,19
1038,1028,19
1039,1028,19
1039,1028,19
1039,1028,19
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1040,1028,21
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1041,1028,19
1043,1028,15
1043,1028,15
1043,1028,15
1043,1028,15
1043,1028,15
1043,1028,15
1043,1028,15
1043,1028,15
1043,1028,15
1043,1028,15
1043,1028,15
1044,1028,19
1044,1028,19
1044,1028,19
1045,1028,19
1045,1028,19
1045,1028,19
1045,1028,19
1048,1028,16
1001,1029,19
1004,1029,15
1005,1029,19
1005,1029,19
1011,1029,15
1011,1029,15
1011,1029,15
1012,1029,35
1012,1029,35
1012,1029,35
1012,1029,35
1013,1029,15
1016,1029,19
1017,1029,19
1017,1029,19
1017,1029,19
1018,1029,21
1018,1029,21
1018,1029,21
1019,1029,17
1019,1029,17
1019,1029,17
1019,1029,17
1020,1029,15
1020,1029,15
1020,1029,15
1020,1029,15
1020,1029,15
1020,1029,15
1020,1029,15
1020,1029,15
1020,1029,15
1020,1029,15
1020,1029,15
1020,1029,15
1020,1029,15
1020,1029,15
1020,1029,15
1020,1029,15
1021,1029,19
1021,1029,19
1021,1029,19
1021,1029,19
1021,1029,19
1021,1029,19
1021,1029,19
1021,1029,19
1021,1029,19
1021,1029,19
1021,1029,19
1021,1029,19
1021,1029,19
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1022,1029,15
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1023,1029,21
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1024,1029,17
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1025,1029,15
1026,1029,13
1026,1029,13
1026,1029,13
1026,1029,13
1026,1029,13
1026,1029,13
1026,1029,13
1026,1029,13
1026,1029,13
1026,1029,13
1026,1029,13
1026,1029,13
1026,1029,13
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1027,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1028,1029,19
1030,1029,12
1030,1029,12
1030,1029,12
1030,1029,12
1030,1029,12
1030,1029,12
1030,1029,12
1030,1029,12
1030,1029,12
1030,1029,12
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1031,1029,19
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1032,1029,15
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
1033,1029,19
